B0,wB,aR,wR,access_rho_min,access_rho_mean,access_rho_max,access_nec_min,access_nec_mean,access_Gkk_min,access_flare_mean,access_max_abs_B_grad_proper,transition_max_abs_rho,transition_max_abs_nec,transition_min_nec,transition_max_abs_Gkk,transition_max_abs_B_grad_proper,integrated_neg_rho_access,integrated_neg_nec_access,integrated_neg_rho_support,integrated_neg_nec_support,integrated_neg_rho_total,integrated_neg_nec_total,proper_half_length_to_R1p5,proper_half_length_to_R2,proper_half_length_to_R5,coordinate_half_length_to_R2,max_B,min_B,max_R,access_rho_log10_L0max,access_nec_log10_L0max,failure_mode
1.0,0.75,1.0,1.1,-0.03978077961695069,-0.038944389693645096,-0.03740981587966093,-0.07956951538992452,-0.07710396925015,-1.9998000399894948,0.9689170534355384,0.0,0.02444790940765135,0.04074575106715317,-0.04074575106715317,1.024052417740535,7.105427357601002e-15,0.019487540584962396,0.03859647035442643,0.05078550964795128,0.09548807674300235,0.09611962631612737,0.1586051839139536,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,-0.311000879544848,-0.46153759101554215,rho-obstruction-persists
1.0,0.75,1.0,1.6,-0.03978077961695069,-0.038944389693645096,-0.03740981587966093,-0.07956951538992452,-0.07710396925015,-1.9998000399894948,0.9689170534355384,0.0,0.02444790940765135,0.04074575106715317,-0.04074575106715317,1.024052417740535,7.105427357601002e-15,0.019487540584962396,0.03859647035442643,0.05078550964795128,0.09548807674300235,0.09611962631612737,0.1586051839139536,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,-0.311000879544848,-0.46153759101554215,rho-obstruction-persists
1.0,0.75,1.0,2.4,-0.03978077961695069,-0.038944389693645096,-0.03740981587966093,-0.07956951538992452,-0.07710396925015,-1.9998000399894948,0.9689170534355384,0.0,0.02444790940765135,0.04074575106715317,-0.04074575106715317,1.024052417740535,7.105427357601002e-15,0.019487540584962396,0.03859647035442643,0.05078550964795128,0.09548807674300235,0.09611962631612737,0.1586051839139536,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,-0.311000879544848,-0.46153759101554215,rho-obstruction-persists
1.0,0.75,1.0,3.6,-0.03978077961695069,-0.038944389693645096,-0.03740981587966093,-0.07956951538992452,-0.07710396925015,-1.9998000399894948,0.9689170534355384,0.0,0.02444790940765135,0.04074575106715317,-0.04074575106715317,1.024052417740535,7.105427357601002e-15,0.019487540584962396,0.03859647035442643,0.05078550964795128,0.09548807674300235,0.09611962631612737,0.1586051839139536,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,-0.311000879544848,-0.46153759101554215,rho-obstruction-persists
1.0,0.75,1.0,5.0,-0.03978077961695069,-0.038944389693645096,-0.03740981587966093,-0.07956951538992452,-0.07710396925015,-1.9998000399894948,0.9689170534355384,0.0,0.02444790940765135,0.04074575106715317,-0.04074575106715317,1.024052417740535,7.105427357601002e-15,0.019487540584962396,0.03859647035442643,0.05078550964795128,0.09548807674300235,0.09611962631612737,0.1586051839139536,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,-0.311000879544848,-0.46153759101554215,rho-obstruction-persists
1.0,0.75,1.4,0.45,-0.0265819628291127,-0.005032072205704754,-0.000809761115384151,-0.06438737625220527,-0.044154725464183274,-1.6182312657427997,0.5548646445582094,0.0,0.024447637095055298,0.04074547827694344,-0.04074547827694344,1.0240455617747841,7.105427357601002e-15,0.002300537196618289,0.02187503622421141,0.07042648871631574,0.11013131582638047,0.11576060117077401,0.17324841877658126,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,-0.2234577576805922,-0.4155645985979711,rho-obstruction-persists
1.0,0.75,1.4,0.75,-0.0020211298394896605,-0.0010012680793319967,-0.0008086497292590485,-0.04059867954486745,-0.040142054567618914,-1.0203561072288143,0.5044399349185287,0.0,0.13497804761728502,0.14260119506056493,-0.14260119506056493,3.583958934363167,7.105427357601002e-15,0.0004904354220644212,0.02007279066246445,0.08710482628419136,0.13515053996415388,0.127877428976008,0.1872850027348238,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,0.3360386585346774,-0.31542018877418954,rho-helped-nec-debt-remains
1.0,0.75,1.4,1.1,-0.0009053035393424882,-0.0008204527102737111,-0.0008053655951470516,-0.04059867953435042,-0.03996202618317712,-1.0203561069644924,0.5021776315185287,0.0,0.1669653632378779,0.1742080178678119,-0.1742080178678119,4.378325033039658,7.105427357601002e-15,0.0004093778468461678,0.019992074450069376,0.017316214324922745,0.06945372193355578,0.13783755993354263,0.20210906899967987,1.1899999999999995,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,0.5104386563677147,-0.31542018871793787,rho-helped-nec-debt-remains
1.0,0.75,1.4,1.6,-0.0008099437603022605,-0.000802375271849467,-0.0007934238083480125,-0.040598679533276096,-0.03994402730294956,-1.0203561069374918,0.5019514509189458,0.0,0.12886539614522047,0.12950457525430606,-0.12950457525430606,3.2548049778015553,7.105427357601002e-15,0.000401274561571925,0.01998400524229535,0.002854096060675108,0.05544586566250441,0.14475758115394743,0.21670556844083816,1.3800000000000008,1.8000000000000007,4.899999999999999,1.8000000000000007,1.0,1.0,12.041594578792296,0.5346083334975011,-0.31542018871219174,rho-helped-nec-debt-remains
1.0,0.75,1.4,2.4,-0.0008099437602457173,-0.0008004282550260332,-0.0007816599828894612,-0.04059867953321955,-0.0399420887458509,-1.0203561069360707,0.501927090291987,0.0,0.08956945973984684,0.08746445509245085,-0.08746445509245085,2.1982215165494234,7.105427357601002e-15,0.0004004018102343824,0.01998313616069624,0.0011974449735913794,0.053836934121966856,0.14619494745240785,0.22883416384523408,1.5300000000000011,2.120000000000001,4.899999999999999,2.120000000000001,1.0,1.0,12.041594578792296,0.5346083335126603,-0.31542018871188926,rho-helped-nec-debt-remains
1.0,0.75,1.4,3.6,-0.0008099437602457173,-0.0008002573219435201,-0.0007806044738809532,-0.04059867953321955,-0.03994191855545475,-1.0203561069360707,0.5019249516163939,0.0,0.059230768714120925,0.05720723237744824,-0.05720723237744824,1.4377745677535645,7.105427357601002e-15,0.00040032518945238573,0.019983059862083877,0.001051083432679881,0.05369474802068356,0.14220996454229612,0.23622423348781818,1.5700000000000003,2.3599999999999994,4.91,2.3599999999999994,1.0,1.0,12.041594578792296,0.5346083335126603,-0.31542018871188926,rho-helped-nec-debt-remains
1.0,0.75,1.4,5.0,-0.0008099437602457173,-0.0008002431630433097,-0.0007805170428264055,-0.04059867953321955,-0.039941904458073385,-1.0203561069360707,0.501924774463475,0.0,0.04187552377970299,0.04048947367519243,-0.04048947367519243,1.017611464365615,7.105427357601002e-15,0.0004003188427238238,0.019983053542041558,0.0010389532071632367,0.05368296355600706,0.13728895544185227,0.23955949785331138,1.5700000000000003,2.42,5.280000000000001,2.42,1.0,1.0,12.041594578792296,0.5346083335126603,-0.31542018871188926,rho-helped-nec-debt-remains
1.0,0.75,2.0,0.45,-0.013284765491143193,0.014467108331377631,0.019894864914187745,-0.05219558553665127,-0.02504067038897956,-1.3118181445740902,0.31467034453992665,0.0,0.024447432860763764,0.04074527368444164,-0.04074527368444164,1.024040419804379,7.105427357601002e-15,0.00026517457224776433,0.012248786043013056,0.09726028982101914,0.12867642465451312,0.14259439911518906,0.1917935244391511,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,-0.07284118071718253,-0.36998112145378076,rho-helped-nec-debt-remains
1.0,0.75,2.0,0.75,0.018051083825992076,0.019539637465110067,0.01989486520651606,-0.02096983913031015,-0.01998215313700022,-0.5270295404699371,0.25110314199242445,0.0,0.24171648287998573,0.24162963922736477,-0.24162963922736477,6.07281519588993,7.105427357601002e-15,0.0,0.00998119970856701,0.12230512280390068,0.1592408949520207,0.17011234796941288,0.21683308127252657,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,-0.17196178389272174,rho-helped-nec-debt-remains
1.0,0.75,2.0,1.1,0.019434785411547452,0.019763274053468404,0.019894865219351365,-0.019893870553622472,-0.019759103147851204,-0.49998750066181336,0.24830021316324924,0.0,0.2799900852606362,0.282275711607242,-0.282275711607242,7.094362414977141,7.105427357601002e-15,0.0,0.009881236211220707,0.012396891971783546,0.049675083938939296,0.1937713084033328,0.24120483687902322,1.2200000000000006,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,-0.16052387835777196,rho-helped-nec-debt-remains
1.0,0.75,2.0,1.6,0.0195730110817648,0.019785613924575084,0.01989486522065186,-0.019893870552321977,-0.019736821731646176,-0.49998750062912833,0.24802021662940404,0.0,0.22208709665418333,0.21692230105775312,-0.21692230105775312,5.451852059222645,7.105427357601002e-15,0.0,0.009871250464843476,0.0,0.030279202493115595,0.2135249133300155,0.264420745837595,1.5,1.83,4.899999999999999,1.83,1.0,1.0,12.041594578792296,inf,-0.16052387834357668,rho-helped-nec-debt-remains
1.0,0.75,2.0,2.4,0.01958789734143944,0.019788019820369148,0.019894865220878032,-0.019893870552095804,-0.01973442212961727,-0.499987500623444,0.24799006234098184,0.0,0.15829543614595948,0.15083212143426564,-0.15083212143426564,3.79082467698602,7.105427357601002e-15,0.0,0.009870175048019689,0.0,0.02814639766005471,0.22549432211167203,0.283650598980859,1.870000000000001,2.280000000000001,4.899999999999999,2.280000000000001,1.0,1.0,12.041594578792296,inf,-0.16052387834110793,rho-helped-nec-debt-remains
1.0,0.75,2.0,3.6,0.019589204228954958,0.01978823103760379,0.019894865220878032,-0.019893870552095804,-0.019734211464907465,-0.499987500623444,0.24798741505016303,0.0,0.10595900259518218,0.1000861456523987,-0.1000861456523987,2.51543919926155,7.105427357601002e-15,0.0,0.0098700806355451,0.0,0.027958892291015672,0.2278308142356468,0.2954443219745071,2.1500000000000004,2.8499999999999996,4.91,2.8499999999999996,1.0,1.0,12.041594578792296,inf,-0.16052387834110793,rho-helped-nec-debt-remains
1.0,0.75,2.0,5.0,0.019589312482241182,0.01978824853334686,0.019894865220878032,-0.019893870552095804,-0.019734194014931542,-0.499987500623444,0.24798719576729839,0.0,0.0749759932697447,0.07105454934735352,-0.07105454934735352,1.785795601870234,7.105427357601002e-15,0.0,0.009870072815082466,0.0,0.027943358890922566,0.22599106238459912,0.30081175962726636,2.2200000000000006,3.24,5.43,3.24,1.0,1.0,12.041594578792296,inf,-0.16052387834110793,rho-helped-nec-debt-remains
1.0,0.75,3.0,0.45,-4.71437838943668e-05,0.02598283029030923,0.03094689245917424,-0.039462128451812274,-0.013691356171356089,-0.9917914627138416,0.17205065586245422,0.0,0.024447274011753832,0.040745114556824016,-0.040745114556824016,1.024036420491143,7.105427357601002e-15,4.71437838943658e-07,0.006587970362873472,0.11665889631537579,0.1423879213069813,0.16199300315154502,0.20550501862951626,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,1.1521235468560882,-0.30925448744534506,rho-helped-nec-debt-remains
1.0,0.75,3.0,0.75,0.029355031731764028,0.03065037914775838,0.030946892718990218,-0.010126165702652727,-0.009032059769269721,-0.25449830224389386,0.11350021047168672,0.0,0.34067754283358026,0.3346220918366063,-0.3346220918366063,8.409970443541852,7.105427357601002e-15,0.0,0.004505088825301031,0.14527285957062197,0.1742230635852818,0.20096165941316502,0.23850997562901263,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,-0.01388674940495766,rho-helped-nec-debt-remains
1.0,0.75,3.0,1.1,0.030595312444455635,0.030850412465955636,0.030946892730411943,-0.008888454217582904,-0.008832359798215079,-0.2233912197738213,0.11099070662373729,0.0,0.37339265625801427,0.37103629053872716,-0.37103629053872716,9.325159076573387,7.105427357601002e-15,0.0,0.004415618954913862,0.008793897197164481,0.03461392931373189,0.2354625131246475,0.269867974485772,1.2400000000000002,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,0.014422645602488099,candidate-static-envelope
1.0,0.75,3.0,1.6,0.030718924121534125,0.03087036651716584,0.030946892731542806,-0.00884184304143103,-0.00881243891014944,-0.22221975314523007,0.11074037336133732,0.0,0.30171590336376464,0.2904476671453809,-0.2904476671453809,7.299746058849777,7.105427357601002e-15,0.0,0.004406692867865698,0.0,0.015058348658204344,0.26615561389182196,0.2998742492100913,1.5600000000000005,1.8499999999999996,4.899999999999999,1.8499999999999996,1.0,1.0,12.041594578792296,inf,0.015564364939513005,candidate-static-envelope
1.0,0.75,3.0,2.4,0.03073223340451514,0.030872515167605682,0.030946892731712437,-0.008841843041261399,-0.008810293829747469,-0.22221975314096676,0.11071341748600855,0.0,0.2188252307421227,0.20515937496116507,-0.20515937496116507,5.15621748154456,7.105427357601002e-15,0.0,0.00440573169513892,0.0,0.013057791578422854,0.2878475666266557,0.32499847871800125,2.0500000000000007,2.370000000000001,4.899999999999999,2.370000000000001,1.0,1.0,12.041594578792296,inf,0.015564364943678966,candidate-static-envelope
1.0,0.75,3.0,3.6,0.030733401817852318,0.03087270379805548,0.030946892731712437,-0.008841843041261399,-0.008810105512703033,-0.22221975314096676,0.11071105102423517,0.0,0.14758830580951787,0.1367233328218703,-0.1367233328218703,3.43623214374,7.105427357601002e-15,0.0,0.004405647313477895,0.0,0.012883516633432422,0.2956077918763765,0.3407110961062297,2.630000000000001,3.1099999999999994,4.91,3.1099999999999994,1.0,1.0,12.041594578792296,inf,0.015564364943678966,candidate-static-envelope
1.0,0.75,3.0,5.0,0.030733498600732514,0.030872719422846133,0.030946892731712437,-0.008841843041261399,-0.008810089913872578,-0.22221975314096676,0.11071085500355052,0.0,0.10416576421587886,0.096671139587007,-0.096671139587007,2.429610735525557,7.105427357601002e-15,0.0,0.00440564032390676,0.0,0.012869091069241178,0.2951194559240873,0.34797547916992544,3.0500000000000007,3.8200000000000003,5.52,3.8200000000000003,1.0,1.0,12.041594578792296,inf,0.015564364943678966,candidate-static-envelope
1.0,0.75,5.0,0.45,0.01227832778822471,0.032845757940687254,0.03660564944722181,-0.027370744965630276,-0.0069026896767946724,-0.6879018504584311,0.08674175671451298,0.0,0.02444714693264184,0.040744987254826046,-0.040744987254826046,1.0240332210429701,7.105427357601002e-15,0.0,0.0032466642855089713,0.1307401318024512,0.15269316167906896,0.17607423667221989,0.21581025703192147,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,-0.22980754350365576,rho-helped-nec-debt-remains
1.0,0.75,5.0,0.75,0.03551423516223273,0.03641304604076932,0.036605649634323244,-0.00416986904576995,-0.003339697262476441,-0.10480023968497884,0.04196787354003972,0.0,0.4306823757001159,0.4202833670066212,-0.4202833670066212,10.562873105711873,7.105427357601002e-15,0.0,0.0016615469134052855,0.15983506994814065,0.18364260478603817,0.22341408254850204,0.2548827791431564,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,0.17877455739446796,candidate-static-envelope
1.0,0.75,5.0,1.1,0.03641451656179127,0.03655786834692146,0.036605649642522005,-0.003270891871363195,-0.0031950437246440967,-0.08220647899008947,0.04015010357296026,0.0,0.4543774912327923,0.44798667176470763,-0.44798667176470763,11.25913309537718,7.105427357601002e-15,0.0,0.0015967633808548576,0.00519399664519523,0.023100370901754087,0.2662992095559414,0.2917201506718378,1.25,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,0.2315026717444588,candidate-static-envelope
1.0,0.75,5.0,1.6,0.03650382923480675,0.03657227452812562,0.03660564964331361,-0.0031830861296602286,-0.0031806543142239643,-0.07999968000547314,0.039969280908698765,0.0,0.37261036033205663,0.35582777978589664,-0.35582777978589664,8.942927511348316,7.105427357601002e-15,0.0,0.0015903166155483161,0.0,0.006367885273641125,0.30593799806518457,0.32707958907685275,1.5999999999999996,1.8599999999999994,4.899999999999999,1.8599999999999994,1.0,1.0,12.041594578792296,inf,0.2374115704286563,candidate-static-envelope
1.0,0.75,5.0,2.4,0.03651344103900593,0.036573825345383545,0.0366056496434267,-0.0031830861295471385,-0.003179105302147483,-0.07999968000263087,0.03994981544885957,0.0,0.27486735343891294,0.2550175596507471,-0.2550175596507471,6.409290335481472,7.105427357601002e-15,0.0,0.0015896225983204405,0.0,0.004862902684033755,0.3361238558234273,0.35716880987682564,2.1500000000000004,2.42,4.899999999999999,2.42,1.0,1.0,12.041594578792296,inf,0.23741157043637115,candidate-static-envelope
1.0,0.75,5.0,3.6,0.03651428481130833,0.03657396148786079,0.0366056496434267,-0.0031830861295471385,-0.003178969318141024,-0.07999968000263087,0.03994810662343679,0.0,0.18724560684890892,0.1708592639444913,-0.1708592639444913,4.294161667246186,7.105427357601002e-15,0.0,0.00158956167198843,0.0,0.0047341614056229655,0.34908716460612477,0.37633288284804156,2.8900000000000006,3.25,4.91,3.25,1.0,1.0,12.041594578792296,inf,0.23741157043637115,candidate-static-envelope
1.0,0.75,5.0,5.0,0.036514354702990734,0.03657397276489831,0.0366056496434267,-0.0031830861295471385,-0.0031789580542300406,-0.07999968000263087,0.03994796507695681,0.0,0.13207914124844827,0.120220788739049,-0.120220788739049,3.021477973690935,7.105427357601002e-15,0.0,0.0015895566252991256,0.0,0.0047235223992417585,0.34963281161843524,0.3853366640019256,3.630000000000001,4.140000000000001,5.57,4.140000000000001,1.0,1.0,12.041594578792296,inf,0.23741157043637115,candidate-static-envelope
1.0,0.75,8.0,0.45,0.019863704380082316,0.035777516923022425,0.038545339588688395,-0.019863743615530956,-0.003994886334791322,-0.49923032812274565,0.0502012222452267,0.0,0.024447075450554825,0.0407449156473656,-0.0407449156473656,1.0240314213511965,7.105427357601002e-15,0.0,0.0018387545945882584,0.1381578004592388,0.15826625220419122,0.1834919042229075,0.22138334644909768,1.120000000000001,1.7400000000000002,4.899999999999999,1.7400000000000002,1.0,1.0,12.041594578792296,inf,-0.16019478503193943,rho-helped-nec-debt-remains
